scenario_id,drop_id,target_id,position_error_x_m,position_error_y_m,position_error_z_m,position_error_3d_m,position_error_h_m,position_error_v_m,range_error_m,velocity_error,doppler_error_hz,rx_azimuth_error_deg,rx_elevation_error_deg
uma_trp1_h38901_isac_Datasetv0,5135,5135,1.95430617346127,0.00563725774357238,0.355526644804456,1.98638958753554,1.95431430386817,0.355526644804456,0.189055110700664,-9.71166431917827,-259.234749024092,-1.36357483196802,0.224035415223002
uma_trp1_h38901_isac_Datasetv0,5136,5136,1.36688358401182,1.87883083096623,-1.15771248939765,2.59589565116504,2.32344055736966,-1.15771248939765,0.792075426964161,-17.609346913193,-470.048642281122,1.0749833351831,-0.859009470629115
uma_trp1_h38901_isac_Datasetv0,5137,5137,-0.60741214144727,2.13921334994262,-2.16428230159117,3.10311152669882,2.22377680223315,-2.16428230159117,0.0790349885287469,46.7529149046922,1247.98178387699,0.446836796709448,-0.480241624164449
uma_trp1_h38901_isac_Datasetv0,5138,5138,-2.96164073206421,2.53995105485333,4.64345385403985,6.06500872888654,3.90162366033327,4.64345385403985,0.472405937507801,7.70663068113582,205.714119103187,0.684497629571158,0.864510627908697
uma_trp1_h38901_isac_Datasetv0,5139,5139,-1.22004072783524,1.45132672381854,-0.863405359378774,2.08334285499305,1.89600860674381,-0.863405359378774,0.0448104802143519,-1.01335905698951,-27.0497282624565,0.573807956902606,-0.271093733439873
uma_trp1_h38901_isac_Datasetv0,5140,5140,1.20232929748693,2.15200056709591,-2.52469984131409,3.5285707402726,2.46509678925119,-2.52469984131409,0.288888146407487,-3.86274106682632,-103.108661717882,-0.157214808127208,-1.09160567746238
uma_trp1_h38901_isac_Datasetv0,5141,5141,-0.269967624953296,-4.9589005730041,3.14212865346636,5.87678057157128,4.9662437929952,3.14212865346636,-0.28971037851602,-3.72827971435749,-99.5194669295217,-0.954715989793439,0.698560083358892
uma_trp1_h38901_isac_Datasetv0,5142,5142,2.98124113907501,-0.520880494890037,-1.95121147115262,3.60088064567929,3.02640301666354,-1.95121147115262,-0.00661006218138027,-5.8122720700699,-155.147752416529,-0.680094982824777,-0.46604615474044
uma_trp1_h38901_isac_Datasetv0,5143,5143,-0.478211449719481,3.80128880866776,-3.09368061100133,4.92436214350967,3.83125081370896,-3.09368061100133,-0.401646523640295,14.4253336664673,385.057352654859,0.906762392083102,-0.719292953981089
uma_trp1_h38901_isac_Datasetv0,5144,5144,1.35739218670992,-1.36206752062748,-0.57509351374685,2.00710588381459,1.92295124204682,-0.57509351374685,0.55122516039475,9.6807733483783,258.410172226619,-0.522893392690847,-0.259418331116731
uma_trp1_h38901_isac_Datasetv0,5145,5145,0.864637799298933,-2.14925992002136,2.80473906685012,3.63778476011185,2.31666068464649,2.80473906685012,0.775584859117032,-50.5901117958143,-1350.40859151095,-0.6265210172742,0.741052918573061
uma_trp1_h38901_isac_Datasetv0,5146,5146,-0.80234654497022,0.768218955351671,0.132871773879891,1.11873824010858,1.11081967104803,0.132871773879891,-0.397808612722997,8.30899618584229,221.793141740428,0.247822861848906,0.0408460849953274
uma_trp1_h38901_isac_Datasetv0,5147,5147,0.320053652083232,0.573985500700033,-2.1166290358682,2.21630597407173,0.657186195248867,-2.1166290358682,0.49644135330243,-9.24070650577199,-246.663409390965,0.0842400649573598,-0.423448535264831
uma_trp1_h38901_isac_Datasetv0,5148,5148,-1.24874301924064,4.90891621861817,-2.5092855647483,5.65272780301413,5.06525592339763,-2.5092855647483,0.0367229751562945,0.960188198674238,25.6304314604103,0.879700620336369,-0.450538260572376
uma_trp1_h38901_isac_Datasetv0,5149,5149,-1.11816701287341,2.05869014250062,0.190959237120609,2.35052504810078,2.3427553375262,0.190959237120609,0.669566117912609,-0.958350207041224,-25.5813697049755,0.79456152964449,0.0157244938681949
uma_trp1_h38901_isac_Datasetv0,5150,5150,2.71887444866583,1.3680029655139,-1.92047173111231,3.59887788779562,3.04363440335116,-1.92047173111231,-0.0984187150831701,-2.06303056882908,-55.0687497181418,0.596486155535025,-1.20014602794099
